Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
55.5,411,Bastiodon,rock,steel,-,-,-,-,-,-,-,-,1741,91.6,252.9,142,50,Smack Down,Stone Edge,Flamethrower,-,-,5,-,3289653
55.5,192,Sunflora,grass,none,-,-,-,-,-,-,-,-,2421,168.1,126,164,50,Bullet Seed,Sludge Bomb,Leaf Storm,-,-,3,-,3474032
55.5,637,Volcarona,bug,fire,-,-,-,-,-,-,-,-,2495,179.7,135.6,142,25,Fire Spin,Overheat,Hurricane,-,-,5,-,3459424
55.3,117,Seadra,water,none,-,-,-,-,-,-,-,-,2366,169.7,143.7,135,50,Dragon Breath,Dragon Pulse,Hydro Pump,-,-,3,-,3292684
55.2,729,Brionne,water,none,-,-,-,-,-,-,-,-,2131,153.8,134.4,142,50,Water Gun,Aqua Jet,Disarming Voice,-,-,3,-,2935812
55.1,75,Graveler,rock,ground,-,-,-,-,-,-,-,-,2145,150.4,150.4,135,50,Mud Slap,Rock Slide*,Dig,-,-,1,-,3054278
55.1,432,Purugly,normal,none,-,-,Shadow,-,-,-,-,-,2208,157.1,124.4,158,50,Shadow Claw,Aerial Ace,Thunder,-,-,3,-,3087658
55,720,Hoopa,psychic,ghost,-,Confined,-,-,-,-,-,-,2500,185.6,141.5,128,27.5,Confusion,Shadow Ball,Psychic,-,-,20,-,3362611
55,234,Stantler,normal,none,-,-,Shadow,-,-,-,-,-,2447,173.9,122.7,161,50,Tackle,Wild Charge,Stomp,-,-,3,-,3435721
54.9,413,Wormadam,bug,ground,-,-,-,-,Sandy,-,-,-,2005,131.1,163.9,142,50,Sucker Punch,Bug Buzz,Bulldoze,-,-,1,-,3050116
54.4,75,Graveler,rock,ground,-,-,Shadow,-,-,-,-,-,2145,150.4,150.4,135,50,Mud Slap,Rock Slide*,Dig,-,-,1,-,3054278
54.3,24,Arbok,poison,none,-,-,Shadow,-,-,-,-,-,2171,152.9,141.2,142,50,Acid,Dark Pulse,Sludge Wave,-,-,3,-,3065757
54.2,368,Gorebyss,water,none,-,-,-,-,-,-,-,-,2494,174.2,157.2,130,44,Confusion,Water Pulse,Psychic,-,-,3,-,3560207
54.1,359,Absol,dark,none,-,-,-,Mega,-,-,-,-,2498,222.8,100.9,124,27.5,Psycho Cut,Dark Pulse,Megahorn,-,-,5,-,2786639
53.9,720,Hoopa,psychic,ghost,-,-,-,-,-,-,-,-,2487,187.1,137.5,128,26.5,Confusion,Shadow Ball,Psychic,-,-,20,-,3292971
53.8,409,Rampardos,rock,none,-,-,Shadow,-,-,-,-,-,2494,209.5,86.9,163,27.5,Smack Down,Rock Slide,Flamethrower,-,-,5,-,2965855
53.7,756,Shiinotic,grass,fairy,-,-,Shadow,-,-,-,-,-,2104,142,153.8,142,50,Astonish,Frustration<sup>†</sup>,Moonblast,-,-,3,-,3100951
53.4,411,Bastiodon,rock,steel,-,-,Shadow,-,-,-,-,-,1741,91.6,252.9,142,50,Smack Down,Stone Edge,Flamethrower,-,-,5,-,3289653
53.4,525,Boldore,rock,none,-,-,Shadow,-,-,-,-,-,2293,158.8,132.8,157,50,Mud Slap,Rock Slide,Bulldoze,-,-,3,-,3310452
53.3,474,Porygon-Z,normal,none,-,-,-,-,-,-,-,-,2500,190.2,115.9,149,28,Lock On,Tri Attack*,Blizzard,-,-,3,-,3284573
52.2,818,Inteleon,water,none,-,-,-,-,-,-,-,-,2497,197.8,114.5,139,32,Water Gun,Surf,Shadow Ball,-,-,3,-,3150048
51.9,20,Raticate,dark,normal,Alolan,-,Shadow,-,-,-,-,-,1927,126,142,164,50,Quick Attack,Crunch,Hyper Fang,-,-,1,-,2935557
51.7,20,Raticate,dark,normal,Alolan,-,-,-,-,-,-,-,1927,126,142,164,50,Quick Attack,Crunch,Hyper Fang,-,-,1,-,2935557
50.8,388,Grotle,grass,none,-,-,Shadow,-,-,-,-,-,2137,144.5,132.8,164,50,Razor Leaf,Energy Ball,Body Slam,-,-,3,-,3147010
50.5,421,Cherrim,grass,none,-,-,-,-,Overcast,-,-,-,2315,155.5,141.2,157,50,Bullet Seed,Dazzling Gleam,Solar Beam,-,-,1,-,3445477
50,474,Porygon-Z,normal,none,-,-,Shadow,-,-,-,-,-,2500,190.2,115.9,149,28,Lock On,Tri Attack*,Blizzard,-,-,3,-,3284573
49.3,388,Grotle,grass,none,-,-,-,-,-,-,-,-,2137,144.5,132.8,164,50,Razor Leaf,Energy Ball,Body Slam,-,-,3,-,3147010
49.1,735,Gumshoos,normal,none,-,-,-,-,-,-,-,-,2470,175.6,107.6,184,50,Bite,Rock Tomb,Crunch,-,-,1,-,3475704
49.1,720,Hoopa,psychic,dark,-,Unbound,-,-,-,-,-,-,2473,201.1,129.1,117,22,Confusion,Shadow Ball,Dark Pulse,-,-,20,-,3037339
49,117,Seadra,water,none,-,-,Shadow,-,-,-,-,-,2366,169.7,143.7,135,50,Dragon Breath,Dragon Pulse,Hydro Pump,-,-,3,-,3292684
47,409,Rampardos,rock,none,-,-,-,-,-,-,-,-,2494,209.5,86.9,163,27.5,Smack Down,Rock Slide,Flamethrower,-,-,5,-,2965855
45.1,549,Lilligant,grass,none,-,-,-,-,-,-,-,-,2498,175,136.5,149,42.5,Charm,Petal Blizzard,Hyper Beam,-,-,1,-,3558858
44.7,811,Thwackey,grass,none,-,-,-,-,-,-,-,-,2121,151.3,125.2,157,50,Razor Leaf,Energy Ball,Grass Knot,-,-,3,-,2973221
44.7,641,Tornadus,flying,none,-,Incarnate,-,-,-,-,-,-,2490,189.8,124.7,138,27.5,Air Slash,Hurricane,Grass Knot,-,-,20,-,3266915
44.2,641,Tornadus,flying,none,-,Incarnate,Shadow,-,-,-,-,-,2490,189.8,124.7,138,27.5,Air Slash,Hurricane,Grass Knot,-,-,20,-,3266915
43.6,386,Deoxys,psychic,none,-,Speed,-,-,-,-,-,-,2492,180,169.6,113,32,Charge Beam,Psycho Boost,Swift,-,-,20,-,3449282
42.8,314,Illumise,bug,none,-,-,-,-,-,-,-,-,2002,132.8,152.1,149,50,Tackle,Silver Wind,Dazzling Gleam,-,-,3,-,3008782
40.1,486,Regigigas,normal,none,-,-,-,-,-,-,-,-,2490,178.1,135.9,143,21,Hidden Power (Ice),Crush Grip*,Thunder,-,-,20,-,3461848
35.8,486,Regigigas,normal,none,-,-,Shadow,-,-,-,-,-,2491,181.8,132.8,141,21,Hidden Power (Ice),Crush Grip*,Thunder,-,-,20,-,3405347
35.4,313,Volbeat,bug,none,-,-,-,-,-,-,-,-,2002,132.8,152.1,149,50,Tackle,Thunderbolt,Bug Buzz,-,-,3,-,3008782
30.6,492,Shaymin,grass,none,-,Land,-,-,-,-,-,-,2496,152.6,158.3,169,28.5,Zen Headbutt,Grass Knot,Seed Flare*,-,-,20,-,4083556
29.2,531,Audino,normal,none,-,-,-,-,-,-,-,-,1902,108.4,149.6,205,50,Zen Headbutt,Body Slam*,Disarming Voice,-,-,3,-,3323780
25.1,113,Chansey,normal,none,-,-,-,-,-,-,-,-,1418,63,120.2,421,50,Zen Headbutt,Dazzling Gleam,Psychic,-,-,5,-,3188219
18,289,Slaking,normal,none,-,-,-,-,-,-,-,-,2499,178.4,108.9,180,20.5,Yawn,Body Slam*,Earthquake,-,-,5,-,3496428
16.9,289,Slaking,normal,none,-,-,Shadow,-,-,-,-,-,2499,178.4,108.9,180,20.5,Yawn,Body Slam*,Earthquake,-,-,5,-,3496428
