Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
41.3,386,Deoxys,psychic,none,-,Speed,-,-,-,-,-,-,2492,180,169.6,113,32,Charge Beam,Psycho Boost,Swift,-,-,20,-,3449282
40.7,314,Illumise,bug,none,-,-,-,-,-,-,-,-,2002,132.8,152.1,149,50,Tackle,Silver Wind,Dazzling Gleam,-,-,3,-,3008782
38.8,486,Regigigas,normal,none,-,-,-,-,-,-,-,-,2490,178.1,135.9,143,21,Hidden Power (Ice),Crush Grip*,Thunder,-,-,20,-,3461848
35.2,486,Regigigas,normal,none,-,-,Shadow,-,-,-,-,-,2491,181.8,132.8,141,21,Hidden Power (Ice),Crush Grip*,Thunder,-,-,20,-,3405347
34.2,313,Volbeat,bug,none,-,-,-,-,-,-,-,-,2002,132.8,152.1,149,50,Tackle,Thunderbolt,Bug Buzz,-,-,3,-,3008782
29.9,492,Shaymin,grass,none,-,Land,-,-,-,-,-,-,2496,152.6,158.3,169,28.5,Zen Headbutt,Grass Knot,Seed Flare*,-,-,20,-,4083556
27.7,531,Audino,normal,none,-,-,-,-,-,-,-,-,1902,108.4,149.6,205,50,Zen Headbutt,Body Slam*,Disarming Voice,-,-,3,-,3323780
24.4,113,Chansey,normal,none,-,-,-,-,-,-,-,-,1418,63,120.2,421,50,Zen Headbutt,Dazzling Gleam,Psychic,-,-,5,-,3188219
17,289,Slaking,normal,none,-,-,-,-,-,-,-,-,2499,178.4,108.9,180,20.5,Yawn,Body Slam*,Earthquake,-,-,5,-,3496428
15.7,289,Slaking,normal,none,-,-,Shadow,-,-,-,-,-,2499,178.4,108.9,180,20.5,Yawn,Body Slam*,Earthquake,-,-,5,-,3496428
